upi_id,label
bigbasket@fbl,0
amazon-security@goooglepay,1
thtkj@ybl,0
ola@ybl,0
bbsefswa@airtel,0
euybngrycu43@oksbi,0
amazonofficial@amazonpay1,1
trader@googlepey,1
store@goooglepay,1
cskojv66@fbl,0
414305@paytnn,1
paytm_prize@paytnn,1
ola905@ibl,0
fcqtctjlhsoa66@amazonpay,0
eqwwyvronm18@googlepay,0
swiggy@axl,0
9fr23ig5bn4fx@asdw,1
bxsmkcqtehw56@gpay,0
ola@axl,0
2nsnbv46vmm@cvgpeoe,1
da2dr6nifphgy@wbmy,1
tetvmo53@okaxis,0
airbnb@paytm,0
rssjixstf1@googlepay,0
xjslhorgfuz@ibl,0
8533304@paytym,1
bigbasket@fbl,0
poiwvbjgqvc@ibl,0
mlzqhzm86@googlepay,0
store@amazanpay,1
levyqi0bkokvlww@oksbi,1
amazon@googlepey,1
oyo@ybl,0
paytmclaim@gpey,1
phonepe_winner@phonepee,1
671909960@phonepee,1
cjvsac2@oksbi,0
help885@googlepai,1
20fkskzlxdfkj4@vopa,1
support975@oksbi,1
tnjzq35@fbl,0
iyjabchz882@phonepee,1
grofers@okhdfcbank,0
urgent962@goooglepay,1
9901801@ybl,1
vendor@phonepay,1
service692@okicici,1
vendor641@paytam,1
bigbasket@oksbi,0
oyo81@jio,0
js1a1ltomt00ugv@euqggz,1
customer484@fake,1
flipkart@amazonpay,0
xgocuc@airtel,0
cashback483@phonepee,1
bigbasket@ybl,0
dunzo@googlepay,0
uber@phonepe,0
cxjnhnkdue57@phonepe,0
kapk77id5ukw2ej@fbl,1
52674@ibl,1
ola@jio,0
lkgnzwgoyk@amazonpay,0
6226771@goooglepay,1
myntra390@amazonpay,0
rdwkjz@ibl,0
flipkart@amazonpay,0
6438718@fbl,1
bookmyshow@oksbi,0
makemytrip@okaxis,0
qr77fia8@rawzhcou,1
uber971@axl,0
claim778@googlepey,1
bppdaoo@phonepe1,1
store242@googlepey,1
ftsnqu62@ybl,0
business640@amazonpey,1
lfmhvqhre@phonpe,1
roahwegddm@phonepe,0
2483074@googlepai,1
iwmdfpjmic19@okhdfcbank,0
enterprise@gpey,1
amazon717@ibl,0
zomato@airtel,0
jsjtfy@jio,0
airbnb@phonepe,0
tc88gsg5ydw@naqwsrs,1
6nnn946bfv@ibl,1
team74@fake,1
flipkart@googlepay,0
ola@googlepey,1
923326560@phonepee,1
uber@airtel,0
bigbasket@fbl,0
uzwwcjpd11@phonepe,0
myntra602@fbl,0
dunzo535@axl,0
63206@ybl,1
1313230@ibl,1
zog5qs7w@enzrcoat,1
4qzwpgjnr3@axl,1
2667378291@phonpe,1
paytm_claim@amazonpey,1
ola@axl,0
wxgnvk82@axl,0
zmxbyua402@paytnn,1
verify190@amazonpey,1
phonepebonus@amazonpay,1
bookmyshow@ybl,0
pn806djjwomzb@qqwwznmr,1
dunzo@gpay,0
87887@phonepe1,1
kfvcl68@fbl,0
service27@temp,1
54406593@temp,1
244606797@amazonpey,1
zomato431@ybl,0
service355@amazonpey,1
trader914@googlepey,1
29184@googlepai,1
urgent969@oksbi,1
myntra915@gpay,0
team722@ybl,1
bigbasket@airtel,0
uber261@googlepey,1
7mdlu5qiiy@ybl,1
amazon@phonepe1,1
9301277674@goooglepay,1
qtzdivxfg93@phonepe,0
refund903@phonepe1,1
05222464@gpai,1
uber905@okhdfcbank,0
myntra@gpay,0
airbnb143@phonepe,0
ruphlpyv90@ybl,0
grofers@okaxis,0
airbnb303@axl,0
myntra@oksbi,0
dunzo@paytm,0
myntra@okicici,0
kpgveqnestx@airtel,0
store@gpaay,1
qcahnphqtor54@okaxis,0
zomato966@phonepe,0
seller368@goooglepay,1
2304068@amazonpay,1
dunzo@okaxis,0
meesho@gpay,0
ola@oksbi,0
xb9mmexqov9a@airtel,1
avwxeke@googlepay1,1
grofers@fbl,0
adgiqjl12@googlepay,0
23qw73ytn0becy4@gnomveao,1
trader@googlepai,1
x5m17hbfmkpvhp@kpzeaddz,1
xhhvj@fbl,0
swiggy@ibl,0
oywbwvb@axl,0
refund586@airtel,1
dunzo@airtel,0
bookmyshow@ibl,0
amazon661@paytm,0
zomato@goooglepay,1
flipkart_offer@okhdfcbank,1
356722@gpey,1
aokrlo@ybl,0
puqfi@goooglepay,1
airbnb753@ibl,0
urgent731@ibl,1
bigbasket@okicici,0
airbnb@gpay,0
nznhpxin54@googlepay,0
y3kk4pg7t@okhdfcbank,1
security395@oksbi,1
317656@googlepey,1
makemytrip@ibl,0
psfzzp@paytm,0
official159@goooglepay,1
flipkart102@ibl,0
amazonreward@ibl,1
shop@phonpe,1
flipkart_offer@test,1
enterprise@paytmm,1
phonepe-bonus@airtel,1
amazon@gpai,1
meesho206@gpay,0
fiunqv@amazonpey,1
urgent279@phonepay,1
uvlaqdftfdmo@ybl,0
ljcabgfo447@gpai,1
swiggy714@okhdfcbank,0
ykuk2l9rk62ir@frbuffch,1
xrjtk@okhdfcbank,0
bookmyshow241@fbl,0
4t64b86h7w@whqay,1
makemytrip398@okaxis,0
vuhciudx47@okaxis,0
bookmyshow611@axl,0
airbnb@jio,0
pdspschpcn@googlepay1,1
zomato@paytm,0
zomato@oksbi,0
47130892@googlepai,1
dunzo612@okicici,0
flipkart66@googlepay,0
heclwboaecv@okhdfcbank,0
ola@oksbi,0
asdceta73@axl,0
5933048@phonepee,1
enterprise@gpey,1
acg3zn473d@bvgx,1
dwmuibs12cvrai@gbtr,1
urgent869@phonepee,1
5t4aes91cypdd@jjpjzt,1
ssjssf18@oksbi,0
amazon@phonepe,0
mlpmqm@amazonpay,0
swiggy@phonepe,0
ola@okicici,0
dunzo@phonepe,0
80431210@paytm,1
ola@ibl,0
grofers@airtel,0
gstydwexpi526@amazanpay,1
763949792@googlepay1,1
7bxb6yp2xb9m2gy@jio,1
608764099@amazonpay,1
cashback565@amazanpay,1
pqylp75@paytm,0
paytm_admin@airtel,1
meesho@amazonpay,0
myntra@paytnn,1
izdmynhde@ybl,1
aueszxzhv@paytym,1
reward844@phonpe,1
kyyokrk@amazonpay1,1
bigbasket436@ibl,0
grofers195@phonepe,0
paytm-prize@airtel,1
swiggy@axl,0
phonepe_claim@okicici,1
team165@unknown,1
store@paytnn,1
makemytrip@amazonpay,0
gpay_service@ibl,1
iatwjwda@amazonpey,1
bookmyshow718@airtel,0
grofers@paytm,0
flkvub@paytm,0
ola@googlepai,1
zomato@airtel,0
cbokrzoqgs@phonepee,1
gjwwglliqyi@fbl,0
xvtka@googlepay,0
flipkartbonus@gpey,1
merchant619@gpaay,1
d6awrz7sevc7j8r@cjxn,1
bookmyshow766@okicici,0
907323@phonpe,1
bookmyshow886@ybl,0
bookmyshow@amazonpay1,1
bigbasket@ybl,0
flipkart@ibl,0
ufglzgqps90@gpay,0
flipkart760@jio,0
dunzo181@okaxis,0
51942@paytam,1
bookmyshow@okhdfcbank,0
grofers@phonepe,0
1534951684@okhdfcbank,1
exvaznifkg9@ibl,0
xieaujfddpx@ybl,0
oyo@okaxis,0
791556768@paytnn,1
swiggy391@ibl,0
ola@fbl,0
qadeuls13@googlepay,0
842591933@ybl,1
e8jzmwlayj0c@lxgizaow,1
dunzo903@okhdfcbank,0
ekwwvp@phonepe1,1
xzyyvy81@jio,0
svunsqea@ybl,0
refund284@gpai,1
bookmyshow@jio,0
dicsosjvvr@ibl,0
dunzo948@gpey,1
merchant@gpai,1
business680@goooglepay,1
help509@phonepe1,1
winner866@paytnn,1
rjohcslv51@okaxis,0
meesho484@phonepee,1
myntra@jio,0
makemytrip986@oksbi,0
tt0ve0oe@fahu,1
f55ubofkcmo@mrbhfe,1
bkrjhpala@gpai,1
58804474@gpay,1
swiggy@googlepay,0
iaflmlh0bnr@ehex,1
refund212@okaxis,1
307100093@googlepai,1
lajbvlp@gpey,1
flipkart_support@fake,1
dunzo601@okhdfcbank,0
rhdam765@goooglepay,1
oyo@amazonpay,0
gklrwgqm99@okicici,0
oyo920@okhdfcbank,0
bctk8d2a@aiqlffj,1
paytm-official@gpai,1
2693826@airtel,1
makemytrip@oksbi,0
07112208@paytmm,1
gohkl@gpai,1
myntra792@airtel,0
makemytrip171@paytam,1
bookmyshow839@okhdfcbank,0
jmgzamsuh@phonepe,0
bookmyshow@googlepay,0
flipkart@amazanpay,1
amazon@oksbi,0
admin992@unknown,1
4rpu1cgngab2r@ylgvldwa,1
znxzjn5k5@osppl,1
airbnb@gpay,0
096176@gpai,1
bookmyshow@gpay,0
2h47g8df@wwrq,1
voi458oockciu3@googlepay,1
bigbasket19@ibl,0
ola@phonepe,0
oyo@amazonpay1,1
bookmyshow@gpay,0
paaskjfprvsk53@oksbi,0
52078@googlepai,1
wzqvkxwqsw@airtel,0
swiggy@gpay,0
frrqcz@googlepai,1
889dpwyg337a@czmnhh,1
dbyvgwhbiz@goooglepay,1
kbuxkzdtoq107@amazonpay1,1
gorpk9@jio,0
winner319@okhdfcbank,1
56987@gpey,1
umsiatq@gpay,0
qgdtmmqby@okhdfcbank,0
flipkart_bonus@phonepe1,1
gpay-winner@axl,1
zvzxzbwb@phonpe,1
meesho@paytnn,1
6lhwnu0f@jio,1
bookmyshow@jio,0
rlvfxr86@airtel,0
w6a68pxltg4@fxkjsm,1
xmcljmhr@gpey,1
quhpsvt@gpay,0
pbw6ewyam4we@yznngsk,1
qfczdwrob@jio,0
ckmgrz31@airtel,0
afbgqytrk@jio,0
oyo29@airtel,0
7273256@phonpe,1
qutxjbnnb@phonepee,1
flipkart@paytmm,1
flipkart455@okicici,0
team885@fake,1
makemytrip@okhdfcbank,0
kzwgbgngy12@ybl,0
afaxakl50@ybl,0
business@goooglepay,1
61422428@ybl,1
nwxczefgec@googlepey,1
aojo0detg@paytm,1
qkfmccf582@gpai,1
zomato@okicici,0
prize793@amazanpay,1
223222579@phonpe,1
govxvsrvcv15@okhdfcbank,0
meesho@gpay,0
makemytrip@fbl,0
01714400@unknown,1
uqxurb28@ybl,0
bigbasket@ybl,0
amazon372@paytm,0
bigbasket@oksbi,0
16020@goooglepay,1
msdrh@amazonpay1,1
ccnjstyn@okaxis,0
mlfkobhbl13@okaxis,0
bk9v9yfk6@twxcbhus,1
fktvvrevyuq@paytm,0
dealer@gpaay,1
uber@jio,0
38265@googlepai,1
meesho@jio,0
zomato@axl,0
dunzo@airtel,0
61310@googlepey,1
flipkart@fbl,0
v63mv7gaubnf2n@airtel,1
service201@jio,1
swiggy@oksbi,0
plbzu@phonepee,1
nojv3sxq2@fabwo,1
gqbjedii79@okaxis,0
zomato63@okhdfcbank,0
h2aupyog1qosb@cknz,1
gpay-prize@googlepay,1
myntra@oksbi,0
offer390@okhdfcbank,1
amazon@fbl,0
kleaw@axl,0
zomato789@axl,0
official134@gpey,1
lawartkkcnyr@axl,0
flipkart-customer@temp,1
zomato@googlepai,1
paytm_admin@jio,1
8542731@googlepey,1
flipkart@amazonpay,0
dunzo@fbl,0
ola533@okicici,0
verify281@airtel,1
ykgdeyvsw@airtel,0
nyscnponhr79@googlepay,0
52386757@okhdfcbank,1
zomato@axl,0
gpay_refund@googlepay1,1
fdweoe81@phonepe,0
vhmpemgj67@ybl,0
bonus712@phonpe,1
bfgwq@jio,0
05139@gpey,1
tyvabguzc@okaxis,0
flipkart695@airtel,0
iskftsal@amazonpay,0
flipkart@axl,0
uurdpqkdkad20@ibl,0
grofers651@fbl,0
services@phonpe,1
dunzo652@fbl,0
zomato@jio,0
dunzo200@axl,0
dunzo@okhdfcbank,0
ucyem17@oksbi,0
makemytrip@ybl,0
gvxjmrbh@amazanpay,1
amazon_winner@phonepe1,1
zomato@ybl,0
novhv303@phonpe,1
hetezoyjs@okhdfcbank,0
ugrf08n0qdel9b1@vzdunrpx,1
7938523485@gpaay,1
tp6n560m1qn@udjm,1
services@googlepay1,1
llghg62@axl,0
bigbasket609@oksbi,0
447593159@googlepey,1
366659@axl,1
meesho174@paytm,0
ola@fbl,0
zomato@jio,0
team463@ybl,1
grpaxqhqqw@paytmm,1
ahzbtqxcezj@ibl,0
swiggy@paytm,0
5765883@phonpe,1
oyo293@paytnn,1
zomato@googlepay,0
fibl8egrorv9@dbofztgh,1
oyo216@googlepay,0
j4m5qnrylsy14j@edngpoo,1
8lble6fk4tz8@jtptnx,1
rcx8ajy08bqvgod@ybl,1
sgifkxxaslm39@okhdfcbank,0
ckruwjlagjs@fbl,0
jojbzi4ltc@fbl,1
6204891202@gpaay,1
qslbdx7e@qcajr,1
cuokpk19hk@reva,1
myntra@googlepay1,1
swiggy842@phonepe,0
oyo443@fbl,0
support26@axl,1
g8y4cgnw3ny4@afxuqmr,1
bqtxlu@amazonpay,0
bigbasket@okhdfcbank,0
m6kmdnpq5x9g6@eqdg,1
urgent134@ybl,1
ola156@phonepe,0
myntra324@airtel,0
gpayverify@paytm,1
grofers@paytm,0
ola@jio,0
oyo@paytm,0
oyo241@okhdfcbank,0
hchxonxq@googlepay,0
ola22@googlepay,0
meesho578@ybl,0
23943@amazonpay,1
272290@gpaay,1
grofers@oksbi,0
cbrrsfderggd59@phonepe,0
bigbasket@amazonpay,0
urgent770@googlepay1,1
paytm_refund@paytam,1
ppof2tcz70r95ns@auwoxdj,1
airbnb589@fbl,0
refund601@phonepee,1
airbnb283@ybl,0
uber@okhdfcbank,0
rmykphknig@okicici,0
gkxnmaawq94@oksbi,0
pkaaxd@fbl,0
nlrumz@ibl,0
official954@phonepay,1
3513419046@airtel,1
flipkart@airtel,0
uber@fbl,0
airbnb@googlepay,0
vcyyfwtty45@phonepe,0
airbnb982@paytm,0
timjrub17@okicici,0
zeunzvsahg@axl,0
paytmoffer@phonpe,1
oyo@ybl,0
verify49@phonpe,1
paytmhelp@unknown,1
evhus@phonepe,0
business33@phonepee,1
dipazvtcoxfj@ybl,0
iafanxkix@oksbi,0
339014495@okhdfcbank,1
j1tfaj0gmqt9n@oksbi,1
wzxrgcmfxg54@okaxis,0
paytm-help@fake,1
shop@gpey,1
oyo@paytmm,1
support227@test,1
makemytrip217@axl,0
54201@googlepai,1
services@googlepey,1
kxacwkbksqxg66@okicici,0
eakqktngp@okicici,0
help101@phonepee,1
7179436@okhdfcbank,1
support619@goooglepay,1
grofers@okicici,0
flipkart@googlepey,1
swiggy897@fbl,0
flipkart398@googlepai,1
claim760@airtel,1
amazon@jio,0
flipkart@axl,0
grofers@paytm,0
phonepe-service@gpey,1
vkikysxh40@oksbi,0
ola@okicici,0
ola865@gpay,0
meesho@airtel,0
f7ajntqtef@sjlycjj,1
myntra@paytym,1
gttpobmqs16@okhdfcbank,0
5490819285@okicici,1
grofers@airtel,0
ouuablryftb72@okhdfcbank,0
support806@paytam,1
a68goy7keovlcf@ibl,1
dunzo@amazonpay,0
dr1k2d90yv9awuc@googlepay,1
swiggy860@amazonpay,0
ghkuhovtelr53@okaxis,0
kzlzyrlc@googlepay,0
seller@googlepey,1
eqkyhon77@googlepay,0
74227624@phonepe,1
qlvdcl@fbl,0
bigbasket@airtel,0
amazon438@paytym,1
myntra989@amazonpay,0
jnpvle23@okhdfcbank,0
wedaz@oksbi,0
offer294@amazonpey,1
phonepeclaim@amazonpey,1
gpay_bonus@amazanpay,1
ozkp1u65s25@okicici,1
biobrv@paytym,1
b7sqtyoeguyw9@wxiihf,1
paytmbonus@okicici,1
amazon@ibl,0
zhrejc38@axl,0
tcfmx@phonepay,1
idhwwtrdpv@paytnn,1
airbnb@ibl,0
bmhvx@phonpe,1
grofers@googlepay,0
flipkart-verify@paytym,1
wkompah15@ibl,0
dusseux@amazonpay1,1
oyo@ibl,0
ynioo@amazanpay,1
uber@airtel,0
dunzo764@okicici,0
31119@oksbi,1
bwjthvaa70@gpay,0
mnycll@googlepay1,1
official733@phonpe,1
hctrlby81@ibl,0
ksvkkcuue82@airtel,0
urgent617@paytm,1
egqwhtydxmlw@okhdfcbank,0
oyo@googlepai,1
phonepeoffer@phonpe,1
dkhicwu18@okaxis,0
nza68p0dpk@ranvlcm,1
iifwhigmgg@gpay,0
amazon-security@phonepe,1
makemytrip@ybl,0
amazon@okhdfcbank,0
524863178@phonepay,1
airbnb@googlepay,0
u0n6lcdi@kjfhlmuy,1
meesho@phonepe,0
vladhxh14@ibl,0
makemytrip@paytm,0
amazon@oksbi,0
grofers@oksbi,0
flipkartsupport@oksbi,1
flipkart@fbl,0
trader@amazonpey,1
ompwoit10@airtel,0
bookmyshow@paytm,0
meesho@oksbi,0
euhdkc@oksbi,0
grofers@fbl,0
oyo888@gpay,0
myntra@ybl,0
762037@axl,1
iuslgvhvy@amazonpay,0
wuqiw54@gpay,0
flipkart@ybl,0
ola@googlepay,0
phonepeadmin@phonepe1,1
oyo@gpay,0
makemytrip@ybl,0
cashback504@googlepay1,1
amazon-service@googlepay,1
fznahqj32@amazonpay,0
hzvkjrhdilm@oksbi,0
ntmdnmsffhs@okicici,0
grofers@paytmm,1
meesho323@phonepay,1
amazon-customer@okaxis,1
jzlph@paytam,1
uber@ibl,0
bigbasket898@ybl,0
amazon@fbl,0
meesho77@okhdfcbank,0
oyo@fbl,0
makemytrip@ybl,0
uber535@okhdfcbank,0
cseofcwt89@paytm,0
grofers@fbl,0
flipkart_customer@gpay,1
cashback851@gpey,1
ptkdre586z8cbf@gpay,1
team636@paytnn,1
uber@jio,0
bigbasket203@jio,0
9pntro627@gcohk,1
myntra839@fbl,0
flipkartteam@phonepay,1
gesnizfc@gpay,0
ola599@okhdfcbank,0
bigbasket@axl,0
myntra@okicici,0
b59ngeu08@gtsphhwt,1
dunzo@googlepay,0
oyo549@axl,0
ola@okicici,0
grofers@oksbi,0
gwlpqktnfipo@airtel,0
bookmyshow@airtel,0
xlwwcgch28@oksbi,0
uagoesmnbh@phonpe,1
swiggy@amazonpay1,1
qrmkt946@phonepe1,1
e0auml7tqpm@amazonpay,1
grofers39@gpay,0
0568009@jio,1
ola738@airtel,0
mabmtdcs@jio,0
reward244@paytym,1
v85uszc5@btreen,1
merchant@googlepai,1
business@googlepey,1
claim666@goooglepay,1
rujdnxod27@axl,0
help691@axl,1
uber@jio,0
bigbasket@oksbi,0
kvikikmh691@phonepe1,1
makemytrip@oksbi,0
wd3ti74y48h4@npbarj,1
axoyktmmdg10@airtel,0
auyagysu@phonepee,1
myntra@fbl,0
dunzo@jio,0
859756501@ibl,1
wsvrjknhx21@axl,0
phonepe_urgent@fake,1
bookmyshow@phonepe,0
wccvew@axl,0
kiyejtckb52@paytm,0
ola278@okhdfcbank,0
uber@googlepay,0
vendor@gpai,1
ola@ybl,0
oyo@paytm,0
bd8yxded5@ucxu,1
makemytrip@paytm,0
myntra@airtel,0
service864@gpay,1
iyzd9yo6w98u@xawvpniu,1
xjvpaxgsryt57@axl,0
store828@goooglepay,1
mfikjlxsebey70@airtel,0
xwxirx31@amazonpay,0
e9to7l65ei6s8u@amazonpay,1
krkkoq@paytmm,1
support606@paytam,1
6rkjidibn@nafylhwj,1
paytm-claim@gpay,1
bookmyshow@paytm,0
swiggy@paytm,0
jkfnce9ywlrw0s@bvrexnck,1
aplveanvrbbs@ibl,0
4396785@goooglepay,1
mbavbzml96@gpay,0
06893994@ybl,1
paytm-winner@paytam,1
bbfxklezfb664@googlepay1,1
jcoztuih@gpay,0
07340477@oksbi,1
tubraim14@ybl,0
zomato702@paytm,0
swiggy@axl,0
9trvkx84izu6l@jio,1
5111002@okicici,1
meesho@gpay,0
ola@ibl,0
rzkeqrxgsniq@okicici,0
bigbasket@axl,0
rpbxjwqlggvj@okaxis,0
security66@goooglepay,1
amazon@jio,0
uber@airtel,0
cashback106@amazonpey,1
grofers388@gpaay,1
bookmyshow342@gpay,0
wdgrqf@goooglepay,1
amazon215@oksbi,0
7821780222@amazonpey,1
gpay_support@gpai,1
xwhbx@phonepee,1
flipkart_customer@oksbi,1
meesho260@ibl,0
amazon-offer@paytym,1
dunzo898@okicici,0
bigbasket@okaxis,0
flipkart-cashback@googlepay,1
flipkart_claim@okicici,1
njtqzggm@goooglepay,1
makemytrip@phonepee,1
bigbasket816@okicici,0
flipkart126@phonpe,1
paytm_prize@okaxis,1
phonepereward@paytym,1
myntra@googlepay,0
qwzyvcpn@okhdfcbank,0
airbnb543@airtel,0
makemytrip852@jio,0
nxcplgdp@phonepee,1
845651@phonepe1,1
paytmofficial@temp,1
yimpnzbilg@amazonpay,0
skcyw27@gpay,0
uber@amazonpay,0
prize369@gpaay,1
rmeieukny45@googlepay,0
0096038972@googlepey,1
qoxtpl75@ibl,0
paytm-refund@phonepee,1
zomato@okaxis,0
uber589@oksbi,0
urgent308@fbl,1
5w06wm8h9js5s7@xmazvcq,1
68399@googlepai,1
makemytrip@ybl,0
cbipihrd@jio,0
vvmiozdcgk@okicici,0
sjtbqrq@oksbi,0
bookmyshow@gpay,0
gtfjbugmv18@okicici,0
oyo864@phonepe,0
bigbasket8@amazonpay,0
bonus978@goooglepay,1
meesho465@fbl,0
7p3xh3g6msolm4@hvxxv,1
amazon_claim@amazonpay,1
507390@phonepee,1
idfvwmxi51@okhdfcbank,0
flipkart320@googlepai,1
swiggy@airtel,0
ohbarzrbfdi55@amazonpay,0
gmeqjwurtr@googlepey,1
airbnb361@amazonpay,0
bookmyshow@okicici,0
ouacvyfcc@paytnn,1
9658974644@gpai,1
fcsrq@gpaay,1
rc4wi2ahpyipk@pxak,1
refund447@phonepay,1
dunzo771@paytm,0
3559905584@phonepee,1
pugur52@oksbi,0
official209@phonepe,1
phonepereward@gpay,1
sqzkphjj@paytmm,1
services@paytam,1
rhwsjz@gpaay,1
ayfexjq251@phonpe,1
phonepe_winner@okicici,1
q7auezavesyr0u@vytscjvp,1
bjrrknvbgx66@okicici,0
lscqllhdsgnb@oksbi,0
iprmxogtrrlp@okaxis,0
grofers@googlepay,0
myntra@googlepay1,1
uryjralp@googlepey,1
jzgarzsot@okhdfcbank,0
bookmyshow@okicici,0
dcfyn@phonepe,0
paytm-cashback@okaxis,1
myntra593@paytm,0
paytmcustomer@gpey,1
bffrar@okaxis,0
tiqar@paytm,0
asio4dvm5aoab7@ibl,1
bookmyshow@ybl,0
hmeyautwz50@paytm,0
airbnb@fbl,0
ospmvcou@ibl,0
eihcvfjfg8@phonepe,0
hqtqiaw9@okaxis,0
61225008@phonpe,1
tmddofsc@paytym,1
uber402@oksbi,0
bookmyshow@paytm,0
pexadzbed@gpaay,1
myntra@airtel,0
claim907@test,1
096385975@paytnn,1
jitrk@fbl,0
oyo@paytmm,1
bookmyshow495@ybl,0
bigbasket@phonepe,0
cutighn@paytm,0
service243@phonpe,1
ttijbb@gpaay,1
dunzo@axl,0
44117@gpey,1
owmmuwiy@googlepey,1
flipkart_security@phonepee,1
jaasv6fd@zrwqlxh,1
swiggy51@phonepe,0
10630958@googlepai,1
reward485@paytmm,1
meesho834@axl,0
imihblqrlqmmyre@paytm,1
uber@paytnn,1
rhe1ne3yfr@qirlc,1
ijlhpwjptdxw92@okicici,0
7465140@unknown,1
grofers@ibl,0
amazon@amazonpay,0
kkqel@amazonpay,0
customer215@phonepay,1
xljrqcnftoi@amazonpay,0
airbnb853@airtel,0
fmaua53@okhdfcbank,0
myntra151@okaxis,0
customer724@paytam,1
airbnb@okicici,0
odhzsmg678@paytnn,1
uber@okicici,0
97803@airtel,1
myntra@jio,0
gjrtlvzus@axl,0
help374@fbl,1
732240847@paytnn,1
hinjfmkqed@fbl,0
ola@oksbi,0
zomato@amazonpay,0
amazon-customer@paytmm,1
swiggy@googlepay,0
cashback581@phonepe,1
oyo@okhdfcbank,0
jbpxbqtbo@airtel,0
gpay_refund@jio,1
reward5@phonpe,1
grofers@okicici,0
makemytrip@phonepe,0
ola274@paytm,0
tfgrs@axl,0
zomato@googlepay1,1
08882510@jio,1
bookmyshow@paytm,0
ola909@gpay,0
official713@paytm,1
customer212@phonepe,1
amazon@oksbi,0
bookmyshow@okicici,0
bookmyshow@amazonpay,0
refund262@okhdfcbank,1
claim998@googlepay1,1
jlvgw35@googlepay,0
ylnns@amazonpay,0
65152685@phonepay,1
amazon@airtel,0
kl24ckewtj2@phonepe,1
zalqgmkoy27@axl,0
store@paytym,1
t0qqeyfb@agix,1
vsfzvsyp@ibl,0
056421451@unknown,1
bookmyshow@googlepai,1
oyo759@paytmm,1
customer731@gpay,1
security464@amazanpay,1
evegzrfwc351@gpai,1
phonepe-service@test,1
xqzqb10@okhdfcbank,0
bziroafehm@googlepay1,1
refund79@paytnn,1
dunzo293@googlepai,1
bibyz844@phonepee,1
yjke5nj0z2dan@sxfnr,1
vvnhcpvcxl@gpey,1
twbwvkkrkm49@ibl,0
xhorebxuxy72@amazanpay,1
gtsgtjoi@paytam,1
ola52@okaxis,0
zomato242@oksbi,0
merchant@amazanpay,1
zomato448@amazonpay,0
meesho@ibl,0
nlsizyhvilnw64@oksbi,0
onpadx3k@amazonpay,1
swiggy@gpay,0
swiggy@phonepe,0
meesho@okhdfcbank,0
verify721@paytmm,1
chdvibvgdlyc64@googlepay,0
flipkartverify@okicici,1
lsxnrvk@gpay,0
i9wganfomb8k@mrhztss,1
inkuu@phonpe,1
xua5ukcji4h@lkci,1
8ixdx7om4qh9ia@gnxgqeg,1
ubjzcckzd@amazanpay,1
oyo@amazonpay,0
phonepe_security@okaxis,1
brstncc12@amazonpay,0
makemytrip@okhdfcbank,0
uber@ybl,0
myntra@googlepay,0
joqwpot@phonepe,0
grofers@ybl,0
aihab4wm7w3ek@okaxis,1
fltiyarpwi85@oksbi,0
oyo@axl,0
ifxtpoabd@phonpe,1
swiggy356@ibl,0
bookmyshow394@amazonpay1,1
prize978@googlepai,1
zomato831@oksbi,0
gyytwmiqb@ybl,0
business@amazonpay1,1
xdjtjdyrlhg43@phonepe,0
airbnb@gpai,1
flipkart@amazonpay,0
verify108@gpaay,1
flipkart-support@goooglepay,1
amazon944@jio,0
88sg9ufin1@okhdfcbank,1
msbkhdrazh26@okaxis,0
amazon-team@fbl,1
myntra@ibl,0
ola@phonepay,1
admin622@okaxis,1
bookmyshow@okhdfcbank,0
zlwcnzcpgech40@jio,0
yoffcsxlpxu83@okhdfcbank,0
op0cenhotvj2@ewwnvhcu,1
admin160@phonepee,1
yvl575r60@kldytd,1
oyo@paytm,0
amazonverify@airtel,1
ola@okicici,0
oyo@okicici,0
ola331@okaxis,0
dunzo@googlepay1,1
swiggy@okaxis,0
ola@paytm,0
bookmyshow@ybl,0
myntra@airtel,0
lmwpjbg6a1ro7v@fbl,1
customer840@paytm,1
zomato892@airtel,0
ola@okaxis,0
rjogvqgxwqj@ybl,0
dunzo@fbl,0
eaqso90@okicici,0
airbnb@ybl,0
dunzo108@airtel,0
services@phonepe1,1
grofers@gpay,0
11250@amazonpey,1
cydmqqpdlx@gpey,1
yylyzi@phonepe,0
bookmyshow@jio,0
offer57@okaxis,1
myntra@ibl,0
amazon_admin@amazonpey,1
flipkart259@amazonpay1,1
t945up1bl1qq@gegglzxs,1
dunzo@ybl,0
950951@gpaay,1
hmrothgnb44@phonepe,0
03304@goooglepay,1
oyo547@amazonpay1,1
wosghxjbwx@phonepay,1
swiggy@gpay,0
bdfsjvyn0nii@ybl,1
ola65@jio,0
98150070@ibl,1
phonepe_bonus@okaxis,1
phonepe-bonus@paytam,1
amazon@paytm,0
zomato@okicici,0
rlpkftvwgz@paytm,0
cqemfbombh99@phonpe,1
swiggy@gpay,0
oyo963@okaxis,0
grofers@okicici,0
013o10rf5u@phonepe,1
lfyvah70@ybl,0
939588914@ibl,1
oyo@ybl,0
tvnarmte@xuizt,1
oyo@paytm,0
swiggy@oksbi,0
zomato@airtel,0
emxaiczwm49@okaxis,0
jafivsrr58@paytm,0
makemytrip64@jio,0
u7uxlgn6bj@spztvvcw,1
reward649@paytm,1
15867751@unknown,1
h4psjnhbtvlu186@jio,1
help114@ybl,1
myntra@ibl,0
